comune,delta_rd_percent,delta_ru_totali,delta_ru_pro_capite
PESCAROLO ED UNITI,-77.54,-645.09,-426.9291859695566
PESCAROLO ED UNITI,0.0,0.0,0.0
PESCAROLO ED UNITI,0.0,0.0,0.0
PESCAROLO ED UNITI,81.56,664.236,436.7100591715976
PESSINA CREMONESE,68.66,330.089,590.4991055456172
PESSINA CREMONESE,0.0,0.0,0.0
PESSINA CREMONESE,0.0,0.0,0.0
PESSINA CREMONESE,-80.77,-340.574,-581.1843003412969
PIANENGO,-83.69,-1025.264,-411.5873143315937
PIANENGO,0.0,0.0,0.0
PIANENGO,84.26,1021.402,403.5566969577242
PIANENGO,0.0,0.0,0.0
PIERANICA,0.0,0.0,0.0
PIERANICA,84.78,461.142,416.5691056910569
PIERANICA,-87.35,-472.652,-423.9031390134529
PIEVE D'OLMI,72.4,570.94,466.0734693877551
PIEVE D'OLMI,0.0,0.0,0.0
PIEVE D'OLMI,0.0,0.0,0.0
PIEVE D'OLMI,-78.4,-609.663,-484.6287758346582
PIEVE SAN GIACOMO,-78.23,-675.012,-427.7642585551331
PIEVE SAN GIACOMO,0.0,0.0,0.0
PIEVE SAN GIACOMO,0.0,0.0,0.0
PIEVE SAN GIACOMO,71.18,651.319,398.36024464831803
PIZZIGHETTONE,79.71,3423.285,547.8132501200192
PIZZIGHETTONE,0.0,0.0,0.0
PIZZIGHETTONE,-78.19,-3094.013,-490.9573151380514
POZZAGLIO ED UNITI,-77.05,-686.813,-486.756201275691
POZZAGLIO ED UNITI,0.0,0.0,0.0
POZZAGLIO ED UNITI,76.13,721.568,502.83484320557494
POZZAGLIO ED UNITI,0.0,0.0,0.0
QUINTANO,-81.77,-375.416,-426.1248581157775
QUINTANO,0.0,0.0,0.0
QUINTANO,0.0,0.0,0.0
QUINTANO,80.38,383.695,417.0597826086956
RICENGO,0.0,0.0,0.0
RICENGO,79.89,709.188,409.2256203115984
RICENGO,-77.59,-634.43,-365.45506912442397
RICENGO,0.0,0.0,0.0
RIPALTA ARPINA,-88.76,-467.382,-471.15120967741933
RIPALTA ARPINA,0.0,0.0,0.0
RIPALTA ARPINA,0.0,0.0,0.0
RIPALTA ARPINA,87.32,450.188,427.93536121673003
RIPALTA CREMASCA,-88.04,-1499.891,-447.0614008941878
RIPALTA CREMASCA,0.0,0.0,0.0
RIPALTA CREMASCA,0.0,0.0,0.0
RIPALTA CREMASCA,85.84,1514.758,439.6975326560232
RIPALTA GUERINA,-87.69,-272.486,-515.0964083175803
RIPALTA GUERINA,86.35,259.512,475.2967032967033
RIPALTA GUERINA,0.0,0.0,0.0
RIVAROLO DEL RE ED UNITI,0.0,0.0,0.0
RIVAROLO DEL RE ED UNITI,80.93,1028.05,561.775956284153
RIVAROLO DEL RE ED UNITI,-90.87,-1190.527,-650.2058984161661
RIVAROLO DEL RE ED UNITI,0.0,0.0,0.0
RIVOLTA D'ADDA,-83.43,-3723.132,-470.15178684177295
RIVOLTA D'ADDA,0.0,0.0,0.0
RIVOLTA D'ADDA,0.0,0.0,0.0
RIVOLTA D'ADDA,86.08,3542.003,429.6982894577217
ROBECCO D'OGLIO,0.0,0.0,0.0
ROBECCO D'OGLIO,0.0,0.0,0.0
ROBECCO D'OGLIO,-76.88,-1081.866,-479.1257750221435
ROBECCO D'OGLIO,73.47,980.509,433.6616541353383
ROMANENGO,-83.88,-1284.875,-418.2535807291667
ROMANENGO,0.0,0.0,0.0
ROMANENGO,0.0,0.0,0.0
ROMANENGO,79.39,1252.742,388.8088144009932
SALVIROLA,-86.58,-538.945,-480.34313725490193
SALVIROLA,83.39,271.625,239.95141342756185
SALVIROLA,0.0,0.0,0.0
SALVIROLA,0.0,0.0,0.0
SAN BASSANO,71.21,1195.881,575.7732306210881
SAN BASSANO,0.0,0.0,0.0
SAN BASSANO,0.0,0.0,0.0
SAN BASSANO,-71.07,-1230.017,-583.2228544333808
SAN DANIELE PO,0.0,0.0,0.0
SAN DANIELE PO,75.12,576.624,459.09554140127386
SAN DANIELE PO,-76.96,-682.596,-534.9498432601881
SAN DANIELE PO,0.0,0.0,0.0
SAN GIOVANNI IN CROCE,0.0,0.0,0.0
SAN GIOVANNI IN CROCE,0.0,0.0,0.0
SAN GIOVANNI IN CROCE,-70.99,-1490.674,-782.9170168067227
SAN GIOVANNI IN CROCE,66.95,1311.603,683.8388946819604
SAN MARTINO DEL LAGO,82.48,198.897,522.0393700787401
SAN MARTINO DEL LAGO,0.0,0.0,0.0
SAN MARTINO DEL LAGO,-88.66,-220.683,-561.5343511450382
SAN MARTINO DEL LAGO,0.0,0.0,0.0
SCANDOLARA RAVARA,0.0,0.0,0.0
SCANDOLARA RAVARA,84.22,653.365,506.0921766072812
SCANDOLARA RAVARA,0.0,0.0,0.0
SCANDOLARA RAVARA,-84.52,-677.08,-516.8549618320611
SCANDOLARA RIPA D'OGLIO,67.5,219.658,431.54813359528487
SCANDOLARA RIPA D'OGLIO,0.0,0.0,0.0
SCANDOLARA RIPA D'OGLIO,-79.88,-207.89,-399.78846153846155
SCANDOLARA RIPA D'OGLIO,0.0,0.0,0.0
SERGNANO,0.0,0.0,0.0
SERGNANO,83.57,1416.899,407.97552548229197
SERGNANO,-84.14,-1417.923,-405.8165426445335
SERGNANO,0.0,0.0,0.0
SESTO ED UNITI,-82.06,-1852.532,-582.0081683945963
SESTO ED UNITI,0.0,0.0,0.0
SESTO ED UNITI,79.6,1593.931,493.62991638278106
SESTO ED UNITI,0.0,0.0,0.0
SOLAROLO RAINERIO,0.0,0.0,0.0
SOLAROLO RAINERIO,-77.79,-571.153,-634.6144444444444
SOLAROLO RAINERIO,0.0,0.0,0.0
SOLAROLO RAINERIO,74.33,528.519,568.9117330462864
SONCINO,0.0,0.0,0.0
SONCINO,0.0,0.0,0.0
SONCINO,-79.39,-3767.729,-501.62814538676605
SONCINO,77.72,3606.579,479.66205612448465
SORESINA,-71.64,-3905.591,-456.3139385442225
SORESINA,0.0,0.0,0.0
SORESINA,0.0,0.0,0.0
SORESINA,71.76,3919.781,432.55142352681526
SOSPIRO,-63.62,-1715.818,-566.0897393599472
SOSPIRO,0.0,0.0,0.0
SOSPIRO,64.21,1801.865,592.3290598290598
SOSPIRO,0.0,0.0,0.0
SPINADESCO,80.76,724.657,506.0453910614525
SPINADESCO,0.0,0.0,0.0
SPINADESCO,0.0,0.0,0.0
SPINADESCO,-78.37,-769.029,-516.820564516129
SPINEDA,-80.98,-237.793,-397.6471571906354
SPINEDA,0.0,0.0,0.0
SPINEDA,86.46,704.343,1171.9517470881863
SPINEDA,0.0,0.0,0.0
SPINO D'ADDA,-85.12,-3098.127,-453.4729215456675
SPINO D'ADDA,0.0,0.0,0.0
SPINO D'ADDA,0.0,0.0,0.0
SPINO D'ADDA,80.92,3035.867,433.3857244825125
STAGNO LOMBARDO,0.0,0.0,0.0
STAGNO LOMBARDO,0.0,0.0,0.0
STAGNO LOMBARDO,-80.16,-809.927,-565.1967899511515
STAGNO LOMBARDO,75.0,764.439,533.081589958159
TICENGO,-83.04,-223.212,-544.4195121951219
TICENGO,0.0,0.0,0.0
TICENGO,0.0,0.0,0.0
TICENGO,81.92,221.401,500.90723981900453
TORLINO VIMERCATI,87.19,270.362,571.5898520084567
TORLINO VIMERCATI,0.0,0.0,0.0
TORLINO VIMERCATI,0.0,0.0,0.0
TORLINO VIMERCATI,-88.68,-285.449,-582.5489795918368
TORNATA,78.64,160.658,392.80684596577015
TORNATA,0.0,0.0,0.0
TORNATA,0.0,0.0,0.0
TORNATA,-83.91,-179.143,-411.8229885057471
TORRE DE' PICENARDI,-81.31,-983.806,-477.80767362797474
TORRE DE' PICENARDI,0.0,0.0,0.0
TORRE DE' PICENARDI,0.0,0.0,0.0
TORRE DE' PICENARDI,76.79,969.185,449.737819025522
TORRICELLA DEL PIZZO,0.0,0.0,0.0
TORRICELLA DEL PIZZO,0.0,0.0,0.0
TORRICELLA DEL PIZZO,-89.4,-352.181,-621.1305114638448
TORRICELLA DEL PIZZO,81.98,270.223,466.706390328152
TRESCORE CREMASCO,-73.46,-1084.309,-391.0238009376127
TRESCORE CREMASCO,0.0,0.0,0.0
TRESCORE CREMASCO,0.0,0.0,0.0
TRESCORE CREMASCO,71.64,1093.044,383.5242105263158
TRIGOLO,0.0,0.0,0.0
TRIGOLO,0.0,0.0,0.0
TRIGOLO,-77.13,-725.564,-444.313533374158
TRIGOLO,74.44,726.515,440.3121212121212
VAIANO CREMASCO,0.0,0.0,0.0
VAIANO CREMASCO,79.19,1385.046,392.9208510638298
VAIANO CREMASCO,0.0,0.0,0.0
VAIANO CREMASCO,-81.47,-1498.529,-415.68072122052706
VAILATE,-78.68,-1887.693,-420.5152595232791
VAILATE,0.0,0.0,0.0
VAILATE,0.0,0.0,0.0
VAILATE,77.21,1966.745,424.50787826462334
VESCOVATO,-84.38,-1764.737,-472.993031358885
VESCOVATO,0.0,0.0,0.0
VESCOVATO,0.0,0.0,0.0
VESCOVATO,82.6,1831.702,465.13509395632303
VOLONGO,75.07,144.211,316.9472527472527
VOLONGO,-77.91,-148.678,-322.5119305856833
VOLONGO,0.0,0.0,0.0
VOLONGO,0.0,0.0,0.0
VOLTIDO,0.0,0.0,0.0
VOLTIDO,79.96,206.842,624.9003021148036
VOLTIDO,-83.47,-220.993,-655.7655786350149
PIADENA DRIZZONA,-78.5,-2062.503,-525.4784713375797
PIADENA DRIZZONA,0.0,0.0,0.0
PIADENA DRIZZONA,0.0,0.0,0.0
PIADENA DRIZZONA,75.52,2301.09,574.9850074962519
ACQUANEGRA SUL CHIESE,0.0,0.0,0.0
ACQUANEGRA SUL CHIESE,77.56,1195.218,444.15384615384613
ACQUANEGRA SUL CHIESE,0.0,0.0,0.0
ACQUANEGRA SUL CHIESE,-79.58,-1475.766,-529.1380423090714
ASOLA,84.85,4587.286,464.3002024291498
ASOLA,0.0,0.0,0.0
ASOLA,0.0,0.0,0.0
ASOLA,-83.08,-5221.299,-521.6082917082917
BAGNOLO SAN VITO,-90.62,-3876.663,-678.6875
BAGNOLO SAN VITO,0.0,0.0,0.0
BAGNOLO SAN VITO,0.0,0.0,0.0
BAGNOLO SAN VITO,89.45,3825.987,647.3751269035533
BOZZOLO,-88.91,-2560.0,-642.8930185836264
BOZZOLO,86.5,2189.1,541.4543655701212
BOZZOLO,0.0,0.0,0.0
CANNETO SULL'OGLIO,-85.94,-1808.034,-428.7488736068295
CANNETO SULL'OGLIO,0.0,0.0,0.0
CANNETO SULL'OGLIO,0.0,0.0,0.0
CANNETO SULL'OGLIO,86.25,1884.257,436.3726262158407
CASALMORO,-88.44,-1086.708,-502.17560073937153
CASALMORO,0.0,0.0,0.0
CASALMORO,91.02,1239.139,561.7130553037172
CASALMORO,0.0,0.0,0.0
CASALOLDO,0.0,0.0,0.0
CASALOLDO,84.96,1134.901,434.66143240137876
CASALOLDO,-80.72,-1127.237,-426.8220371071564
CASALOLDO,0.0,0.0,0.0
CASALROMANO,0.0,0.0,0.0
CASALROMANO,-88.83,-638.456,-431.9729364005413
CASALROMANO,88.22,551.171,370.16185359301545
CASALROMANO,0.0,0.0,0.0
CASTELBELFORTE,-89.47,-1751.157,-548.4362668336987
CASTELBELFORTE,0.0,0.0,0.0
CASTELBELFORTE,0.0,0.0,0.0
CASTELBELFORTE,92.0,1612.713,487.0773180308064
CASTEL D'ARIO,-88.94,-2524.265,-562.3223435063488
CASTEL D'ARIO,0.0,0.0,0.0
CASTEL D'ARIO,0.0,0.0,0.0
CASTEL D'ARIO,90.84,2219.659,477.1407996560619
CASTEL GOFFREDO,-82.67,-6826.099,-544.3460127591707
CASTEL GOFFREDO,0.0,0.0,0.0
CASTEL GOFFREDO,0.0,0.0,0.0
CASTEL GOFFREDO,85.25,6023.077,470.8103650433831
CASTELLUCCHIO,0.0,0.0,0.0
CASTELLUCCHIO,87.33,2616.94,505.98221191028614
CASTELLUCCHIO,-88.0,-2689.115,-519.2344081869087
CASTIGLIONE DELLE STIVIERE,-80.54,-13262.467,-568.8871874061682
CASTIGLIONE DELLE STIVIERE,0.0,0.0,0.0
CASTIGLIONE DELLE STIVIERE,0.0,0.0,0.0
CASTIGLIONE DELLE STIVIERE,77.71,12789.125,536.1192622091804
CAVRIANA,-82.98,-1572.132,-423.75525606469
CAVRIANA,82.48,1556.791,418.2673293927996
CAVRIANA,0.0,0.0,0.0
CAVRIANA,0.0,0.0,0.0
CERESARA,88.34,1122.79,447.1485463958582
CERESARA,-87.93,-1110.734,-439.89465346534655
CERESARA,0.0,0.0,0.0
CERESARA,0.0,0.0,0.0
COMMESSAGGIO,85.84,587.141,558.6498572787821
COMMESSAGGIO,0.0,0.0,0.0
COMMESSAGGIO,-89.75,-549.158,-503.35288725939506
COMMESSAGGIO,0.0,0.0,0.0
CURTATONE,0.0,0.0,0.0
CURTATONE,0.0,0.0,0.0
CURTATONE,88.7,8095.318,551.1518246187363
CURTATONE,-89.66,-9205.022,-625.5536527353041
DOSOLO,93.12,1658.584,522.2241813602016
DOSOLO,0.0,0.0,0.0
DOSOLO,0.0,0.0,0.0
DOSOLO,-90.88,-1807.009,-545.92416918429
GAZOLDO DEGLI IPPOLITI,-88.59,-1403.947,-476.23710990502036
GAZOLDO DEGLI IPPOLITI,0.0,0.0,0.0
GAZOLDO DEGLI IPPOLITI,0.0,0.0,0.0
GAZOLDO DEGLI IPPOLITI,87.99,1291.409,424.5262984878369
GAZZUOLO,0.0,0.0,0.0
GAZZUOLO,0.0,0.0,0.0
GAZZUOLO,88.37,1095.991,525.1514135122185
GAZZUOLO,-87.24,-1085.551,-510.1273496240602
GOITO,-85.29,-5245.345,-523.4875249500998
GOITO,0.0,0.0,0.0
GOITO,85.79,5039.99,501.49154228855724
GONZAGA,0.0,0.0,0.0
GONZAGA,90.21,4832.208,555.6816927322907
GONZAGA,-90.09,-4962.496,-568.1813602015113
GUIDIZZOLO,-91.15,-3122.62,-530.9675225301819
GUIDIZZOLO,0.0,0.0,0.0
GUIDIZZOLO,0.0,0.0,0.0
GUIDIZZOLO,89.31,2815.419,469.15830694884187
MAGNACAVALLO,92.06,647.621,468.27259580621836
MAGNACAVALLO,0.0,0.0,0.0
MAGNACAVALLO,0.0,0.0,0.0
MAGNACAVALLO,-93.81,-803.251,-558.2008339124392
MANTOVA,-83.49,-25124.082,-517.7767656575232
MANTOVA,0.0,0.0,0.0
MANTOVA,0.0,0.0,0.0
MANTOVA,84.75,25737.524,522.9290909829737
MARCARIA,-89.53,-3474.366,-547.7480687371906
MARCARIA,0.0,0.0,0.0
MARCARIA,0.0,0.0,0.0
MARCARIA,91.19,3427.495,535.4624277456647
MARIANA MANTOVANA,-85.13,-420.626,-535.8292993630573
MARIANA MANTOVANA,0.0,0.0,0.0
MARIANA MANTOVANA,82.97,416.674,508.1390243902439
MARIANA MANTOVANA,0.0,0.0,0.0
MARMIROLO,0.0,0.0,0.0
MARMIROLO,0.0,0.0,0.0
MARMIROLO,90.87,3663.851,479.18532566047605
MARMIROLO,-88.92,-3908.996,-510.2461819605796
MEDOLE,0.0,0.0,0.0
MEDOLE,-82.16,-1719.9,-417.04655674102816
MEDOLE,0.0,0.0,0.0
MEDOLE,82.6,1557.509,369.5157769869514
MOGLIA,-89.3,-2920.425,-549.8823197138015
MOGLIA,0.0,0.0,0.0
MOGLIA,0.0,0.0,0.0
MOGLIA,88.62,2658.759,493.1847523650529
MONZAMBANO,86.39,2335.91,486.34395169685615
MONZAMBANO,0.0,0.0,0.0
MONZAMBANO,0.0,0.0,0.0
MONZAMBANO,-87.62,-2336.883,-474.2051542207792
MOTTEGGIANA,0.0,0.0,0.0
MOTTEGGIANA,90.89,1259.432,520.6415874328235
MOTTEGGIANA,0.0,0.0,0.0
MOTTEGGIANA,-91.15,-1437.908,-586.6617707058343
OSTIGLIA,-87.78,-4570.268,-694.5696048632219
OSTIGLIA,0.0,0.0,0.0
OSTIGLIA,0.0,0.0,0.0
OSTIGLIA,85.5,3999.058,597.7665171898356
PEGOGNAGA,0.0,0.0,0.0
PEGOGNAGA,0.0,0.0,0.0
PEGOGNAGA,91.18,4060.187,590.4867655613729
PEGOGNAGA,-89.67,-4119.404,-597.1881704841984
PIUBEGA,-89.15,-836.586,-495.9016004742146
PIUBEGA,0.0,0.0,0.0
PIUBEGA,0.0,0.0,0.0
PIUBEGA,88.94,773.207,446.4243648960739
POGGIO RUSCO,0.0,0.0,0.0
POGGIO RUSCO,0.0,0.0,0.0
POGGIO RUSCO,-88.89,-3439.592,-534.8455916653709
POGGIO RUSCO,89.08,3232.056,501.32712889716146
POMPONESCO,-82.8,-1055.496,-642.029197080292
POMPONESCO,0.0,0.0,0.0
POMPONESCO,0.0,0.0,0.0
POMPONESCO,77.21,969.356,566.5435417884278
PONTI SUL MINCIO,0.0,0.0,0.0
PONTI SUL MINCIO,0.0,0.0,0.0
PONTI SUL MINCIO,-81.81,-1181.19,-507.82029234737746
PONTI SUL MINCIO,86.19,1149.487,490.8142613151153
PORTO MANTOVANO,-90.22,-9107.589,-556.9709515655577
PORTO MANTOVANO,0.0,0.0,0.0
PORTO MANTOVANO,0.0,0.0,0.0
PORTO MANTOVANO,92.11,7967.225,478.02393952120957
QUINGENTOLE,90.99,624.469,610.4291300097751
QUINGENTOLE,0.0,0.0,0.0
QUINGENTOLE,-90.65,-617.207,-583.9233680227057
QUINGENTOLE,0.0,0.0,0.0
QUISTELLO,0.0,0.0,0.0
QUISTELLO,90.04,2891.683,547.9785863179837
QUISTELLO,0.0,0.0,0.0
QUISTELLO,-89.36,-3197.26,-604.625567322239
REDONDESCO,0.0,0.0,0.0
REDONDESCO,-83.1,-633.14,-526.738768718802
REDONDESCO,82.57,557.661,459.35831960461286
REDONDESCO,0.0,0.0,0.0
RIVAROLO MANTOVANO,86.2,1031.618,435.28185654008433
RIVAROLO MANTOVANO,0.0,0.0,0.0
RIVAROLO MANTOVANO,0.0,0.0,0.0
RIVAROLO MANTOVANO,-89.5,-1342.792,-549.19918200409
RODIGO,0.0,0.0,0.0
RODIGO,84.95,2547.344,492.6211564494295
RODIGO,0.0,0.0,0.0
RODIGO,-86.09,-2847.655,-548.3641440400539
RONCOFERRARO,0.0,0.0,0.0
RONCOFERRARO,0.0,0.0,0.0
RONCOFERRARO,-92.37,-4066.231,-595.5229935559461
RONCOFERRARO,91.93,3541.126,513.281055225395
ROVERBELLA,-88.97,-4421.836,-519.4826127819549
ROVERBELLA,90.95,3975.699,457.55541489239266
ROVERBELLA,0.0,0.0,0.0
ROVERBELLA,0.0,0.0,0.0
SABBIONETA,0.0,0.0,0.0
SABBIONETA,0.0,0.0,0.0
SABBIONETA,88.53,2087.899,509.61654869416645
SABBIONETA,-89.63,-2694.515,-651.9513670457295
SAN BENEDETTO PO,0.0,0.0,0.0
SAN BENEDETTO PO,0.0,0.0,0.0
SAN BENEDETTO PO,83.83,3697.517,552.8584031100479
SAN BENEDETTO PO,-86.23,-4292.88,-635.6996890270991
SAN GIACOMO DELLE SEGNATE,0.0,0.0,0.0
SAN GIACOMO DELLE SEGNATE,0.0,0.0,0.0
SAN GIACOMO DELLE SEGNATE,-90.8,-852.868,-570.4802675585285
SAN GIACOMO DELLE SEGNATE,89.12,799.492,528.0660501981506
SAN GIORGIO BIGARELLO,-89.77,-6636.49,-566.5434522793239
SAN GIORGIO BIGARELLO,0.0,0.0,0.0
SAN GIORGIO BIGARELLO,0.0,0.0,0.0
SAN GIORGIO BIGARELLO (gi?  DI MANTOVA),90.76,5780.245,487.8255548991476
SAN GIOVANNI DEL DOSSO,-94.12,-708.561,-573.2694174757281
SAN GIOVANNI DEL DOSSO,0.0,0.0,0.0
SAN GIOVANNI DEL DOSSO,92.48,538.877,432.4855537720706
SAN GIOVANNI DEL DOSSO,0.0,0.0,0.0
SAN MARTINO DALL'ARGINE,87.06,807.64,510.5183312262958
SAN MARTINO DALL'ARGINE,0.0,0.0,0.0
SAN MARTINO DALL'ARGINE,0.0,0.0,0.0
SAN MARTINO DALL'ARGINE,-89.79,-795.418,-484.1253804017042
SCHIVENOGLIA,81.86,597.826,558.1942110177405
SCHIVENOGLIA,0.0,0.0,0.0
SCHIVENOGLIA,-81.84,-569.867,-519.9516423357665
SERMIDE,90.59,3751.225,529.1613767809282
SERMIDE,-91.69,-4265.845,-600.4004222378607
SERMIDE,0.0,0.0,0.0
SERMIDE,0.0,0.0,0.0
SERRAVALLE A PO,90.68,785.111,551.3419943820224
SERRAVALLE A PO,0.0,0.0,0.0
SERRAVALLE A PO,0.0,0.0,0.0
SERRAVALLE A PO,-90.66,-778.309,-530.9065484311051
SOLFERINO,89.07,1069.42,411.79052753176745
SOLFERINO,0.0,0.0,0.0
SOLFERINO,0.0,0.0,0.0
SOLFERINO,-87.18,-972.755,-366.3860640301318
SUSTINENTE,0.0,0.0,0.0
SUSTINENTE,93.7,984.172,511.2581818181818
SUSTINENTE,-94.7,-1042.468,-528.6348884381339
SUSTINENTE,0.0,0.0,0.0
SUZZARA,0.0,0.0,0.0
SUZZARA,0.0,0.0,0.0
SUZZARA,-91.25,-11365.132,-540.3733358691518
SUZZARA,90.61,10719.713,506.67452852483814
VIADANA,-82.12,-10755.913,-550.2590167289098
VIADANA,0.0,0.0,0.0
VIADANA,0.0,0.0,0.0
VIADANA,81.31,10415.556,522.2400722021661
VILLIMPENTA,0.0,0.0,0.0
VILLIMPENTA,-92.62,-1136.231,-540.0337452471483
VILLIMPENTA,0.0,0.0,0.0
VILLIMPENTA,92.0,1136.181,532.9179174484052
VOLTA MANTOVANA,0.0,0.0,0.0
VOLTA MANTOVANA,-87.51,-3923.569,-545.9258383191874
VOLTA MANTOVANA,0.0,0.0,0.0
VOLTA MANTOVANA,88.94,3949.334,546.3937465412286
BORGO VIRGILIO,-88.1,-7171.014,-497.4688865764828
BORGO VIRGILIO,0.0,0.0,0.0
BORGO VIRGILIO,0.0,0.0,0.0
BORGO VIRGILIO,85.34,7206.775,479.5884075331071
BORGO MANTOVANO,88.51,2857.889,543.2216308686561
BORGO MANTOVANO,0.0,0.0,0.0
BORGO MANTOVANO,0.0,0.0,0.0
BORGO MANTOVANO,-86.73,-3174.425,-594.4616104868913
BORGOCARBONARA,0.0,0.0,0.0
BORGOCARBONARA,90.98,1065.883,572.7474476088124
BORGOCARBONARA,0.0,0.0,0.0
BORGOCARBONARA,-92.36,-1125.187,-587.5650130548303
ABBADIA LARIANA,-73.95,-1807.663,-566.6655172413793
ABBADIA LARIANA,79.55,1942.647,608.5986842105264
ABBADIA LARIANA,0.0,0.0,0.0
ABBADIA LARIANA,0.0,0.0,0.0
AIRUNO,-68.61,-1347.034,-484.196261682243
AIRUNO,0.0,0.0,0.0
AIRUNO,80.06,1353.124,461.5020463847203
ANNONE DI BRIANZA,69.12,1054.551,462.9284460052678
ANNONE DI BRIANZA,0.0,0.0,0.0
ANNONE DI BRIANZA,0.0,0.0,0.0
ANNONE DI BRIANZA,-72.48,-1039.796,-455.4515987735436
BALLABIO,-72.5,-2017.714,-487.72395455644187
BALLABIO,0.0,0.0,0.0
BALLABIO,0.0,0.0,0.0
BALLABIO,82.5,1873.749,445.6002378121284
BARZAGO,81.81,1140.459,482.63182395260264
BARZAGO,-72.66,-1259.512,-532.7884940778342
BARZAGO,0.0,0.0,0.0
BARZAGO,0.0,0.0,0.0
BARZANO',0.0,0.0,0.0
BARZANO',-72.7,-2429.513,-486.778801843318
BARZANO',0.0,0.0,0.0
BARZANO',78.74,2608.467,518.0669314796424
BARZIO,0.0,0.0,0.0
BARZIO,0.0,0.0,0.0
BARZIO,64.45,1038.333,819.52091554854
BARZIO,-58.69,-1055.762,-830.0015723270441
BELLANO,0.0,0.0,0.0
BELLANO,0.0,0.0,0.0
BELLANO,85.31,1920.269,561.3180356620871
BELLANO,-73.58,-1898.109,-549.2213541666666
BOSISIO PARINI,65.94,1622.06,498.1756756756757
BOSISIO PARINI,0.0,0.0,0.0
BOSISIO PARINI,0.0,0.0,0.0
BOSISIO PARINI,-66.45,-1624.364,-490.59619450317126
BRIVIO,0.0,0.0,0.0
BRIVIO,76.6,2053.925,462.2833670943057
BRIVIO,0.0,0.0,0.0
BRIVIO,-70.7,-2000.924,-448.4365755266696
BULCIAGO,0.0,0.0,0.0
BULCIAGO,-75.63,-1351.357,-470.36442742777587
BULCIAGO,0.0,0.0,0.0
BULCIAGO,87.1,1630.554,557.2638414217362
CALCO,0.0,0.0,0.0
CALCO,0.0,0.0,0.0
CALCO,-75.73,-2995.68,-553.423240347312
CALCO,80.72,2464.288,454.16291927755253
CALOLZIOCORTE,0.0,0.0,0.0
CALOLZIOCORTE,0.0,0.0,0.0
CALOLZIOCORTE,-67.32,-6163.809,-453.8887334315169
CALOLZIOCORTE,76.12,5903.35,433.8146678424456
CARENNO,0.0,0.0,0.0
CARENNO,0.0,0.0,0.0
CARENNO,-67.24,-518.599,-374.71026011560696
CARENNO,76.66,509.753,366.4651329978433
CASARGO,0.0,0.0,0.0
CASARGO,56.22,792.213,946.4910394265233
CASARGO,-53.49,-680.766,-809.4720570749108
CASATENOVO,-76.42,-5848.753,-451.50169831712213
CASATENOVO,0.0,0.0,0.0
CASATENOVO,0.0,0.0,0.0
CASATENOVO,85.74,6023.354,453.56581325301204
CASSAGO BRIANZA,0.0,0.0,0.0
CASSAGO BRIANZA,-78.62,-2135.635,-488.36839698147725
CASSAGO BRIANZA,0.0,0.0,0.0
CASSAGO BRIANZA,86.61,2030.694,458.2924847664184
CASSINA VALSASSINA,-74.24,-262.476,-502.82758620689657
CASSINA VALSASSINA,0.0,0.0,0.0
CASSINA VALSASSINA,0.0,0.0,0.0
CASSINA VALSASSINA,67.54,271.574,501.9852125693161
CASTELLO DI BRIANZA,0.0,0.0,0.0
CASTELLO DI BRIANZA,0.0,0.0,0.0
CASTELLO DI BRIANZA,-73.07,-947.859,-363.8614203454894
CASTELLO DI BRIANZA,80.79,822.793,314.28304048892284
CERNUSCO LOMBARDONE,-77.12,-1908.558,-507.4602499335283
CERNUSCO LOMBARDONE,0.0,0.0,0.0
CERNUSCO LOMBARDONE,0.0,0.0,0.0
CERNUSCO LOMBARDONE,86.19,2103.181,546.1389249545573
CESANA BRIANZA,79.21,1310.324,559.2505335040546
CESANA BRIANZA,-79.12,-1311.549,-554.8007614213197
CESANA BRIANZA,0.0,0.0,0.0
CIVATE,0.0,0.0,0.0
CIVATE,76.59,2165.573,584.3424177010254
CIVATE,0.0,0.0,0.0
CIVATE,-63.45,-1721.696,-457.28977423638776
COLICO,-69.62,-4661.0,-586.2155703685071
COLICO,0.0,0.0,0.0
COLICO,0.0,0.0,0.0
COLICO,82.11,5347.962,654.585312117503
COLLE BRIANZA,-82.24,-732.572,-423.2073945696129
COLLE BRIANZA,0.0,0.0,0.0
COLLE BRIANZA,0.0,0.0,0.0
COLLE BRIANZA,88.05,803.855,441.43602416254805
CORTENOVA,0.0,0.0,0.0
CORTENOVA,0.0,0.0,0.0
CORTENOVA,78.11,673.321,583.4670710571924
CORTENOVA,-73.52,-601.16,-518.2413793103449
COSTA MASNAGA,0.0,0.0,0.0
COSTA MASNAGA,0.0,0.0,0.0
COSTA MASNAGA,-68.57,-2105.379,-441.93513853904284
COSTA MASNAGA,70.49,2154.976,452.1561057490558
CRANDOLA VALSASSINA,59.54,138.946,526.310606060606
CRANDOLA VALSASSINA,0.0,0.0,0.0
CRANDOLA VALSASSINA,0.0,0.0,0.0
CRANDOLA VALSASSINA,-53.62,-135.653,-493.2836363636364
CREMELLA,87.38,683.837,410.9597355769231
CREMELLA,0.0,0.0,0.0
CREMELLA,0.0,0.0,0.0
CREMELLA,-79.17,-748.385,-442.56948551153164
CREMENO,-63.5,-924.849,-560.8544572468162
CREMENO,0.0,0.0,0.0
